"","Brucella_melitensis","Romboutsia_ilealis","Sphingomonas_melonis","Deinococcus_geothermalis","Bacteroides_fragilis","Rothia_nasimurium","Caulobacter_vibrioides","Mucilaginibacter_kameinonensis","Microbacterium_testaceum","Bacteroides_plebeius","Brevundimonas_intermedia","Bacteroides_gallinaceum","Helicobacter_pullorum","Methylobacterium-Methylorubrum_jeotgali","Methylobacterium-Methylorubrum_extorquens","Chryseobacterium_massiliae","Campylobacter_avium","Bradyrhizobium_elkanii","Methylobacterium-Methylorubrum_isbiliense","Methylobacterium-Methylorubrum_adhaesivum","Faecalitalea_cylindroides","Brevundimonas_diminuta","Methylobacterium-Methylorubrum_currus","Fusobacterium_mortiferum","Thermus_thermophilus","Campylobacter_jejuni","Sphingobium_xenophagum","Butyricicoccus_pullicaecorum","Bdellovibrio_bacteriovorus","Faecalicoccus_pleomorphus","Cupriavidus_plantarum","Brevundimonas_vesicularis","Methylobacterium-Methylorubrum_brachiatum","Sphingomonas_echinoides","Ochrobactrum_thiophenivorans","Brevibacterium_casei","Corynebacterium_aquilae","Asticcacaulis_excentricus","Bifidobacterium_pullorum","Methylobacterium-Methylorubrum_komagatae","Barnesiella_viscericola","Collinsella_massiliensis","Phyllobacterium_myrsinacearum","Bacteroides_salanitronis","Sphingomonas_leidyi","Bacteroides_caecigallinarum","Methylobacterium-Methylorubrum_radiotolerans","Alistipes_inops","Brevundimonas_bullata","Lactobacillus_kitasatonis","Romboutsia_sedimentorum","Lactobacillus_amylovorus","Cutibacterium_acnes","Faecalibacterium_prausnitzii","Brevibacterium_epidermidis","Sphingomonas_azotifigens","Corynebacterium_stationis","Bacteroides_caecicola","Sphingomonas_yunnanensis","Bacteroides_barnesiae","Brevundimonas_terrae","Brevundimonas_subvibrioides","Brevundimonas_mediterranea","Lactobacillus_taiwanensis","Bacteroides_uniformis","Bifidobacterium_catenulatum","Helicobacter_winghamensis","Brachybacterium_faecium","Meiothermus_silvanus","Cupriavidus_campinensis","Brevundimonas_olei","Enorma_phocaeensis","Rothia_mucilaginosa","Delftia_litopenaei","Corynebacterium_xerosis","Rhodococcus_erythropolis","Flavobacterium_suncheonense","Corynebacterium_falsenii","Aquabacterium_commune","Leucobacter_aridicollis","Corynebacterium_glutamicum","Microbacterium_oxydans","Sphingobium_lactosutens","Novispirillum_itersonii","Veillonella_magna","Corynebacterium_glyciniphilum","Anaerotruncus_colihominis","Brevibacterium_iodinum","Ochrobactrum_cytisi","Sphingobium_amiense","Nitrobacter_alkalicus","Anaerobiospirillum_succiniciproducens","Alistipes_indistinctus","Deinococcus_xinjiangensis","Corynebacterium_tuberculostearicum","Sphingopyxis_alaskensis","Geobacillus_lituanicus","Novosphingobium_capsulatum","Deinococcus_actinosclerus","Chryseobacterium_greenlandense","Microvirga_aerophila","Pelomonas_aquatica","Paraprevotella_xylaniphila","Brevibacterium_mcbrellneri","Slackia_equolifaciens","Mesorhizobium_ciceri","Streptococcus_hyovaginalis","Blautia_obeum","Chryseobacterium_koreense","Sphingomonas_wittichii","Methyloversatilis_discipulorum","Leptotrichia_buccalis","Mycobacterium_neoaurum","Helicobacter_anseris","Microcystis PCC-7914_aeruginosa","Ohtaekwangia_koreensis","Thermus_scotoductus","Deinococcus_wulumuqiensis","Nitrosospira_multiformis","Rhodococcus_opacus","Bifidobacterium_longum","Castellaniella_denitrificans","Ruminococcus_bromii","Methylobacterium-Methylorubrum_hispanicum","Flavisolibacter_ginsenosidimutans","Bacteroides_acidifaciens","Gordonia_polyisoprenivorans","Leifsonia_xyli","Phascolarctobacterium_succinatutens","Parabacteroides_distasonis","Ornithobacterium_rhinotracheale","Corynebacterium_accolens","Acinetobacter_gandensis","Brevundimonas_staleyi","Dyadobacter_fermentans","Paracoccus_aminovorans","Stenotrophobacter_terrae","Enterobacter_nickellidurans","Prevotella_9_paludivivens","Anaerostipes_butyraticus","Streptomyces_thermocarboxydus","Parabacteroides_merdae","Bacteroides_ovatus","Sphingobacterium_nematocida","Fusobacterium_nucleatum","Prevotella_9_copri","Megamonas_funiformis","Methyloversatilis_universalis","Bacteroides_coprocola","Sphingobacterium_mizutaii","Ruminococcus_callidus","Corynebacterium_minutissimum","Desulfovibrio_piger","Lachnospiraceae NK4A136 group_bacterium","Blautia_glucerasea","Clostridium sensu stricto 1_beijerinckii","Sphingobacterium_multivorum","Novosphingobium_sediminicola","Pedomicrobium_ferrugineum","Methylobacterium-Methylorubrum_pseudosasae","[Ruminococcus] torques group_torques","Sphingobium_yanoikuyae","Coprobacter_secundus","Mesorhizobium_plurifarium","Methylobacterium-Methylorubrum_podarium","Bacteroides_graminisolvens","Rubrobacter_bracarensis","Paracoccus_marcusii","Rothia_endophytica","Cutibacterium_granulosum","Nakamurella_multipartita","Lactobacillus_ultunensis","Corynebacterium_variabile","Helicobacter_ganmani","Ochrobactrum_pseudogrignonense","Micrococcus_luteus","Sphingomonas_paucimobilis","Proteiniphilum_saccharofermentans","Fusobacterium_necrogenes","Succinatimonas_hippei","Capnocytophaga_sputigena","Eubacterium_callanderi","Sphingomonas_dokdonensis","Corynebacterium_urealyticum","Dorea_formicigenerans","Glutamicibacter_arilaitensis","Corynebacterium_casei","Alistipes_finegoldii","Pseudoflavonifractor_capillosus","Alistipes_obesi","Chryseobacterium_hispanicum","Enhydrobacter_aerosaccus","Blautia_hydrogenotrophica","Erysipelotrichaceae UCG-003_bacterium","Intestinimonas_timonensis","Nocardioides_lentus","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium_cellulosilyticum","Roseomonas_frigidaquae","Rhodococcus_fascians","Micavibrio_aeruginosavorus","Euryhalocaulis_caribicus","Escherichia-Shigella_coli","Lactobacillus_johnsonii","Capnocytophaga_leadbetteri","Gluconacetobacter_liquefaciens","Odoribacter_splanchnicus","Blautia_faecis","Turicibacter_sanguinis","Paraprevotella_clara","Nocardioides_furvisabuli","Sphingomonas_koreensis","Nevskia_aquatilis","Anaerococcus_prevotii","Paenibacillus_harenae","Mycobacterium_abscessus","Microterricola_viridarii","Devosia_riboflavina","Chryseobacterium_joostei","Rhodococcus_corynebacterioides","Mucispirillum_schaedleri","Thiobacillus_thiophilus","Lachnoclostridium_urinimassiliense","Phenylobacterium_muchangponense","Blastococcus_aggregatus","Fournierella_massiliensis","Candidatus Finniella_lucida","Corynebacterium_imitans","Acinetobacter_seifertii","Spirosoma_carri","Pediococcus_stilesii","Hyphomicrobium_vulgare","Veillonella_dispar","Porphyromonas_endodontalis","Deinococcus_gobiensis","Neomicrococcus_aestuarii","Terrimicrobium_sacchariphilum","Chryseobacterium_anthropi","Blautia_coccoides","Clostridium sensu stricto 1_perfringens","Myroides_odoratus","Candidatus Stoquefichus_massiliensis","Paenibacillus_ruminocola","Megasphaera_stantonii","Limnobacter_thiooxidans","Candidatus Obscuribacter_phosphatis","Aquabacterium_parvum","Subdoligranulum_variabile","Brevibacillus_massiliensis","Acinetobacter_dispersus","Gemmobacter_aquaticus","Christensenella_massiliensis","Mucilaginibacter_craterilacus","Lactobacillus_hominis","Vibrionimonas_magnilacihabitans","Shewanella_profunda","Sulfurisoma_sediminicola","Olsenella_congonensis","Veillonella_rogosae","Brevibacillus_gelatini","Enorma_massiliensis","Megamonas_rupellensis","Streptococcus_lactarius","Phascolarctobacterium_faecium","Megasphaera_massiliensis","Anoxybacillus_kestanbolensis","Flavisolibacter_ginsengiterrae","Phaselicystis_flava","Undibacterium_macrobrachii","Brevundimonas_halotolerans","Parasutterella_excrementihominis","Sample_ID","sample_alias","group","site"
"SRR13891628",0.399612653324726,0.0768237572627502,0.183344092963202,0.0671400903808909,0,0.00581020012911556,0.0316333118140736,0,0.0245319561007101,0.00484183344092963,0.00419625564880568,0.00290510006455778,0,0.00581020012911556,0.00322788896061975,0,0.000645577792123951,0.00451904454486766,0,0,0,0,0,0,0,0,0.00871530019367334,0,0,0.00161394448030988,0,0.00806972240154939,0.0106520335700452,0,0,0,0.0190445448676566,0,0,0.00290510006455778,0,0,0,0.0025823111684958,0,0,0,0,0,0,0,0,0,0,0.00322788896061975,0,0.0025823111684958,0,0,0,0,0.00355067785668173,0.0012911555842479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290510006455778,0,0,0,0,0,0,0.00161394448030988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103292446739832,0.00871530019367334,0,0,0,0.00936087798579729,0,0,0.0145255003227889,0,0,0,0,0,0.00774693350548741,0.00774693350548741,0,0.00742414460942544,0.00387346675274371,0,0,0,0,0,0,0,0,0,0,0.00903808908973531,0,0.00581020012911556,0.00581020012911556,0.00581020012911556,0,0,0,0,0,0,0,0.00355067785668173,0,0,0.00484183344092963,0,0,0,0,0,0.00419625564880568,0,0,0,0,0,0.00387346675274371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193673337637185,0,0,0,0,0,0.00161394448030988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR13891628","H9JC","HBW","C"
"SRR13891632",0.310400647511129,0.441602590044516,0.122541481181708,0.00145690004046945,0,0.00194253338729259,0.00615135572642655,0,0.00493727235936868,0.00744637798462161,0.00526102792391744,0.00963172804532578,0.00218535006070417,0.00356131121003642,0.00113314447592068,0,0,0.00364225010117361,0,0,0.0284095507891542,0,0.00372318899231081,0.00137596114933225,0.000242816673411574,0,0.00105220558478349,0.00202347227842979,0,0.00339943342776204,0,0.000890327802509106,0.00161877782274383,0,0,0.00210441116956698,0.00113314447592068,0.00056657223796034,0.00501821125050587,0.00161877782274383,0,0.0164305949008499,0,0.00129502225819506,0,0,0,0,0,0,0.000890327802509106,0,0,0,0,0,0,0.00137596114933225,0,0.00105220558478349,0,0.000161877782274383,0.000647511129097531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323755564548766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105220558478349,0,0,0,0,0,0,0,0,0,0,0,0.000890327802509106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000647511129097531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161877782274383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR13891632","H5JC","HBW","C"
"SRR13891633",0.408166340213952,0.00150670483652253,0.00467078499321983,0.361910501732711,0,0,0.00542413741148109,0,0,0.000452011450956758,0.00421877354226307,0,0,0.00436944402591532,0.0147657073979207,0,0,0.00331475064034956,0.00753352418261263,0,0,0.00994425192104867,0.0031640801566973,0.00150670483652253,0.013108332077746,0,0,0,0.0634322736175983,0,0.0174777761036613,0.0028627391893928,0,0,0.0165737532017478,0,0,0.0305861081814073,0.000301340967304505,0,0,0,0,0,0,0,0.000904022901913515,0,0,0,0,0,0.00060268193460901,0,0.00843754708452614,0,0,0.00165737532017478,0,0,0.00150670483652253,0,0,0,0,0,0,0.00406810305861082,0,0,0,0.000150670483652253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135603435287027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301340967304505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120536386921802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904022901913515,0.000904022901913515,0,0,0,0,0,0,0,0,0,0.000452011450956758,0,0,0,0,0,0,0,0,0,0.00060268193460901,0,0,0,0,0,0,0.000452011450956758,0,0,0,0,0,0.000301340967304505,0.000301340967304505,0,0,0,0,0,0,0,0,0.000150670483652253,0.000150670483652253,0.000301340967304505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR13891633","L10JM","LBW","M"
"SRR13891634",0.271059528266567,0.00449269936353426,0.00711344065892924,0.0101085735679521,0,0,0.0164732309996256,0,0,0.131037064769749,0.00786222388618495,0.274429052789218,0.0861100711344066,0.00599026581804568,0.00935979034069637,0,0,0.0041183077499064,0,0,0,0.0041183077499064,0.00374391613627855,0.0280793710220891,0,0.0134780980906028,0.00299513290902284,0,0,0,0,0,0,0,0,0.00486709097716211,0,0,0.0183451890677649,0.00224634968176713,0.0277049794084613,0.00074878322725571,0,0.00898539872706851,0,0.0104829651815799,0,0.0112317484088356,0,0,0,0,0,0,0,0,0,0,0,0.00711344065892924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711344065892924,0,0,0,0,0,0.00224634968176713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449269936353426,0,0,0,0,0,0,0.00112317484088356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149756645451142,0,0,0,0,0,0.00561587420441782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374391613627855,0.00299513290902284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187195806813927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374391613627855,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR13891634","L9JM","LBW","M"
"SRR13891635",0.386506170341898,0.0338863038640502,0,0.167206150111268,0,0,0.0477442848472587,0,0,0.00343920695933644,0.00485535100141614,0.0237709892777665,0.000606918875177018,0.00657495448108436,0.0140602872749343,0.000404612583451345,0.00101153145862836,0.00829455796075258,0.0114303054825005,0.104187740238721,0.000708072021039854,0.00971070200283229,0.00424843212623913,0,0.039550880032369,0,0.00343920695933644,0.00283228808415942,0,0.00323690066761076,0.000101153145862836,0.00536111673073033,0.00485535100141614,0.00718187335626138,0.00505765729314182,0.00171960347966822,0,0.00839571110661542,0,0.005563423022456,0.00273113493829658,0.000303459437588509,0.00515881043900465,0,0,0.00161845033380538,0,0.00192190977139389,0.00364151325106211,0,0,0,0.00242767550070807,0.00708072021039854,0,0,0,0.0066761076269472,0.00303459437588509,0.000910378312765527,0.00151729718794254,0.000101153145862836,0.000606918875177018,0,0,0,0,0,0.00708072021039854,0,0,0.00374266639692494,0,0,0,0,0,0,0.00627149504349585,0,0,0.00293344123002225,0,0,0.000910378312765527,0,0,0,0,0,0.0044507384179648,0,0,0,0,0,0,0,0,0,0,0,0.00171960347966822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262998179243374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202306291725673,0.00202306291725673,0,0,0,0,0,0,0,0,0,0,0.00171960347966822,0.00171960347966822,0.000202306291725673,0,0,0,0,0,0,0,0,0,0,0,0,0.00131499089621687,0,0,0,0,0.00121383775035404,0,0,0,0,0,0,0.0011126846044912,0,0,0,0,0,0,0,0,0.00101153145862836,0.000303459437588509,0,0,0,0,0,0.000910378312765527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000404612583451345,0,0,0.000606918875177018,0,0,0,0,0.000505765729314182,0,0,0,0,0,0,0,0,0,0,0,0,0.000101153145862836,0,0.000404612583451345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202306291725673,0.000202306291725673,0.000303459437588509,0,0,0,0,0,0,0,0,0,0.000101153145862836,0.000101153145862836,0.000101153145862836,0,0,0,0,0,0,0,0,0,0,"SRR13891635","L8JM","LBW","M"
"SRR13891638",0.114716835130822,0.0160564878850897,0.00212796827392755,0.74343473424578,0,0,0.00938240557140784,0,0.00353049281810708,0.000677080814431494,0,0.00270832325772598,0,0.00425593654785511,0.00565846109203463,0,0,0.00396575905595589,0.00522319485418581,0,0,0.0255839822024472,0.00396575905595589,0,0.00488465444697006,0.00111234705228031,0,0.000580354983798423,0,0,0.00236978285051023,0,0.000870532475697635,0,0.00280504908835905,0.00111234705228031,0,0.00188615369734488,0.000677080814431494,0,0.00106398413696378,0,0,0,0,0,0,0,0.00425593654785511,0.000483629153165353,0,0,0.00149925037481259,0.00938240557140784,0,0.00091889539101417,0,0.000628717899114959,0,0,0.000773806645064565,0,0,0,0,0.00454611403975432,0,0.0016443391207622,0,0,0,0,0.00686753397494801,0,0,0,0,0,0,0,0,0,0,0.00130579871354645,0,0,0.00135416162886299,0,0,0,0,0,0,0,0,0,0.00188615369734488,0,0,0,0.00174106495139527,0.000241814576582676,0.000870532475697635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091889539101417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628717899114959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483629153165353,0,0,0,0,0,0,0,0,0,0,0.000386903322532282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67258306330706e-05,0,0,0.000193451661266141,0,0,0,0,0,0,0,0,0,4.83629153165353e-05,0,0,0,0,0,9.67258306330706e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.83629153165353e-05,4.83629153165353e-05,0,0,0,0,0,0,0,"SRR13891638","L5JM","LBW","M"
"SRR13891641",0.714772417552467,0.00109021531752521,0.00776778413736713,0.0102207686017989,0,0,0.108476424093759,0,0,0,0.00490596892886345,0.000817661488143908,0,0.0113109839193241,0.00313436903788498,0,0,0.00722267647860452,0,0.0291632597437994,0,0,0.012128645407468,0.00367947669664759,0,0,0.00354319978195694,0,0,0,0,0.00286181520850368,0,0.00272553829381303,0,0.012128645407468,0,0.00122649223221586,0.00245298446443173,0.00327064595257563,0,0,0,0,0.0220768601798855,0.000817661488143908,0.00422458435541019,0.00136276914690651,0,0,0,0,0.000817661488143908,0,0,0,0,0,0.00572363041700736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190787680566912,0,0,0,0.00258926137912238,0.00136276914690651,0,0,0,0,0,0,0,0,0.00327064595257563,0,0,0,0,0.00272553829381303,0,0,0.00245298446443173,0,0,0,0,0,0,0,0,0,0,0,0.00190787680566912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000681384573453257,0,0.00136276914690651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149904606159717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136276914690651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00095393840283456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR13891641","L2JM","LBW","M"
"SRR13891644",0.118726508954234,0.00442184390891002,0.0501879283661287,0.011054609772275,0,0,0.00906478001326553,0,0.00950696440415653,0.195003316382932,0.00353747512712801,0.0975016581914658,0.0552730488613752,0,0,0,0,0.0011054609772275,0.00176873756356401,0.00375856732257351,0.0818041123148353,0,0,0.188149458324121,0.0011054609772275,0.001326553172673,0,0,0,0.0145920848994031,0,0,0,0,0,0,0,0.00154764536811851,0,0,0.0112757019677205,0,0,0.0384700420075171,0,0.0373645810302896,0,0.0243201414990051,0,0,0.00375856732257351,0,0,0,0,0,0,0,0,0.00884368781782003,0,0.0011054609772275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795931903603803,0.001326553172673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552730488613752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00331638293168251,0,0.00309529073623701,0,0,0,0,0,0,0,0,0,0.00176873756356401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154764536811851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000884368781782003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR13891644","H10JM","HBW","M"
"SRR13891645",0.149435273675065,0.265855777584709,0,0.184187662901825,0,0,0.00955690703735882,0,0,0,0,0.00608166811468288,0,0,0.0364900086880973,0,0,0,0.0112945264986968,0,0,0,0,0,0.0408340573414422,0,0,0,0,0,0.00608166811468288,0,0,0,0,0,0.0156385751520417,0,0,0,0,0.00347523892267593,0,0.00260642919200695,0,0,0,0,0,0.0755864465682016,0.0486533449174631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608166811468288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107732406602954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278019113814075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260642919200695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR13891645","H9JM","HBW","M"
"SRR13891646",0.6875,0.0269886363636364,0,0.0553977272727273,0,0,0.0184659090909091,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0.00852272727272727,0.00284090909090909,0,0,0,0,0,0,0,0,0,0.0113636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102272727272727,0.00142045454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582386363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426136363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710227272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR13891646","H8JM","HBW","M"
